Customer_ID,Customer_Name,Gender,Age,Nationality,Booking_ID,Booking_Date,Duration_of_Stay,Room_Type, Room_Rate , Additional_Room_Cost ,Loyalty_Status,Booking_Channel,Economic_Index,Travel_Purpose,Group_Size,Competitor_ID, Competitor_Room_Rate ,Competitor_Occupancy_Rate,Competitor_Promotions,Competitor_Name,Competitor_Rating,Competitor_Pricing_Strategy,Channel_Type,Local_Events,Cancellation
1113,Jonathan Simmons,Male,44,Kenya,1113,1/17/2015,5,Suite," $2,031.09 ", $710.74 ,Yes,Event,3,Business,3,4," $4,458.94 ",6.393,Seasonal Discount,Oxford Road,5,Competitive,Direct,Concert,No
1114,Zachary Cox,Female,55,Nigeria,1114,1/18/2015,1,Deluxe, $997.36 , $469.85 ,Yes,Walk-In,3,Event,1,2," $2,143.19 ",9.342,Loyalty Offer,Oxford Road,4,Budget,Online,Festival,No
1115,Steven Sharp,Male,23,Egypt,1115,1/19/2015,4,Suite," $1,324.11 ", $300.00 ,Yes,Walk-In,2,Other,4,3," $3,841.48 ",6.946,Seasonal Discount,Luxury Stay,1,Premium,Online,Sports Event,No
1116,Patricia Mathis,Male,31,South Africa,1116,1/20/2015,10,Suite, $500.00 , $300.00 ,Yes,Walk-In,5,Business,3,1," $3,218.24 ",5.695,Loyalty Offer,Blue Roof Hotel,4,Competitive,Direct,Conference,No
1117,Tammy Park,Male,27,Morocco,1117,1/21/2015,5,Double," $1,146.42 ", $300.00 ,No,Phone,1,Other,2,1," $2,304.58 ",9.607,None,Oxford Road,1,Competitive,Direct,Conference,No
1118,David Morris,Male,39,Nigeria,1118,1/22/2015,1,Single," $1,326.29 "," $1,419.40 ",No,Direct,5,Event,2,3, $874.24 ,6.26,None,Blue Roof Hotel,3,Budget,Online,Sports Event,No
1119,Cynthia Robinson,Female,20,Uganda,1119,1/23/2015,14,Deluxe, $887.63 , $808.91 ,No,Phone,4,Other,1,4," $2,010.64 ",9.191,None,Blue Roof Hotel,2,Budget,Agent,None,No
1120,Christopher Howard,Male,65,Algeria,1120,1/24/2015,1,Suite, $500.00 , $579.13 ,No,Phone,2,Other,2,4," $2,335.69 ",8.687,Seasonal Discount,Bahamas Luxury,3,Premium,Third-party,None,No
1121,Lisa Wilson,Female,50,Morocco,1121,1/25/2015,4,Single," $1,312.76 ", $571.80 ,Yes,Phone,2,Other,3,3," $1,032.68 ",8.902,Event Special,Bahamas Luxury,2,Budget,Third-party,Conference,No
1122,Tonya Warren,Male,22,Algeria,1122,1/26/2015,10,Suite," $1,755.75 "," $1,202.31 ",No,Phone,2,Event,1,4," $1,222.32 ",8.488,Loyalty Offer,Bahamas Luxury,3,Competitive,Third-party,Festival,No
1123,David Miller,Male,58,Zimbabwe,1123,1/27/2015,10,Single," $1,080.59 ", $903.73 ,No,Online Travel Agency,2,Event,5,3," $1,365.70 ",9.292,Seasonal Discount,Luxury Stay,1,Premium,Online,Festival,No
1124,David Henderson,Male,24,Nigeria,1124,1/28/2015,7,Suite," $1,972.91 "," $1,046.65 ",No,Phone,5,Leisure,1,2, $805.81 ,5.908,None,Luxury Stay,4,Competitive,Direct,Concert,No
1125,Alexander Curry,Male,19,Ghana,1125,1/29/2015,5,Double, $790.96 , $763.73 ,No,Walk-In,2,Other,1,4," $2,135.72 ",9.93,Event Special,Blue Roof Hotel,1,Budget,Third-party,Festival,No
1126,David Vargas,Male,57,Zimbabwe,1126,1/30/2015,5,Deluxe," $1,066.53 ", $557.40 ,No,Direct,5,Event,2,3," $2,844.00 ",8.078,Seasonal Discount,Blue Roof Hotel,4,Budget,Online,Concert,Yes
1127,Sarah Collins,Male,70,Zimbabwe,1127,1/31/2015,1,Double," $1,007.14 "," $1,308.59 ",No,Online Travel Agency,2,Event,4,4," $3,077.98 ",7.778,Loyalty Offer,Bahamas Luxury,3,Budget,Agent,Festival,No
1128,Melissa Frost,Male,60,Morocco,1128,02/01/2015,7,Single, $500.00 ," $1,197.72 ",No,Walk-In,4,Leisure,1,4," $1,829.56 ",9.713,Loyalty Offer,Blue Roof Hotel,4,Competitive,Agent,None,Yes
1129,Bryan Gordon,Male,30,Nigeria,1129,02/02/2015,7,Single," $1,500.41 "," $1,050.38 ",No,Online Travel Agency,1,Event,4,1," $3,801.87 ",9.714,Seasonal Discount,Luxury Stay,2,Competitive,Agent,Conference,No
1130,Johnny Barrera,Male,63,Morocco,1130,02/03/2015,2,Suite," $1,582.56 "," $1,172.95 ",No,Walk-In,1,Event,3,2," $3,665.20 ",9.821,None,Blue Roof Hotel,4,Premium,Third-party,Festival,No
1131,Robert Baldwin,Male,40,Nigeria,1131,02/04/2015,2,Deluxe," $1,392.27 "," $1,125.41 ",No,Walk-In,5,Event,4,2," $3,367.04 ",9.542,Loyalty Offer,Luxury Stay,4,Budget,Third-party,Concert,No
1132,Sheila Jones,Male,58,Nigeria,1132,02/05/2015,2,Single," $1,974.71 ", $945.92 ,No,Phone,3,Leisure,1,1," $3,241.89 ",7.771,Seasonal Discount,Oxford Road,2,Budget,Agent,Festival,No
1133,Randall Oconnor,Male,30,Zimbabwe,1133,02/06/2015,14,Suite," $1,262.45 ", $300.00 ,No,Walk-In,3,Business,2,2," $1,877.63 ",9.97,Event Special,Luxury Stay,1,Budget,Online,Sports Event,No
1134,Brian Pineda,Female,34,Kenya,1134,02/07/2015,1,Double," $1,179.83 ", $635.73 ,No,Event,3,Leisure,1,3," $1,256.46 ",5.356,Event Special,Blue Roof Hotel,4,Budget,Third-party,Sports Event,No
1135,Pam Martinez,Male,21,Ghana,1135,02/08/2015,2,Suite," $1,177.97 "," $1,013.66 ",Yes,Online Travel Agency,2,Business,2,3," $1,394.47 ",5.174,Seasonal Discount,Bahamas Luxury,4,Competitive,Third-party,Conference,No
1136,Darius Malone,Male,40,South Africa,1136,02/09/2015,4,Single," $1,552.31 ", $794.96 ,Yes,Phone,5,Leisure,2,3, $999.40 ,8.809,Loyalty Offer,Blue Roof Hotel,5,Premium,Online,Conference,Yes
1137,Matthew Burch,Male,42,Zimbabwe,1137,02/10/2015,1,Double, $987.51 , $580.65 ,No,Direct,2,Business,1,4," $1,899.07 ",9.028,None,Luxury Stay,1,Premium,Third-party,Festival,No
1138,Timothy Kemp,Female,23,Ghana,1138,02/11/2015,7,Double, $940.15 , $516.37 ,Yes,Walk-In,1,Leisure,4,2, $929.84 ,6.835,None,Blue Roof Hotel,3,Competitive,Third-party,Sports Event,Yes
1139,Greg Benson,Female,38,Kenya,1139,02/12/2015,2,Deluxe," $1,106.09 ", $942.85 ,No,Walk-In,1,Event,1,3," $2,765.72 ",5.338,Loyalty Offer,Bahamas Luxury,1,Competitive,Direct,Festival,Yes
1140,Patricia Smith,Male,28,Tanzania,1140,2/13/2015,10,Deluxe, $500.00 ," $1,108.78 ",No,Phone,1,Business,1,3," $2,468.93 ",8.171,Seasonal Discount,Bahamas Luxury,1,Competitive,Agent,None,No
1141,Brittany Williams,Male,58,Nigeria,1141,2/14/2015,3,Suite," $1,780.01 ", $963.61 ,Yes,Event,1,Event,1,3," $1,157.82 ",5.704,Seasonal Discount,Blue Roof Hotel,5,Premium,Online,None,Yes
1142,Michael Castillo,Female,43,Egypt,1142,2/15/2015,5,Deluxe," $1,252.34 ", $687.39 ,Yes,Online Travel Agency,1,Leisure,2,2," $1,051.32 ",7.559,Seasonal Discount,Bahamas Luxury,2,Budget,Third-party,None,Yes
1143,Michael Jones,Male,44,South Africa,1143,2/16/2015,14,Double, $938.31 , $876.00 ,No,Walk-In,4,Other,1,4," $3,772.30 ",8.887,Loyalty Offer,Blue Roof Hotel,2,Budget,Online,Conference,No
1144,Joseph Green,Male,43,Ghana,1144,2/17/2015,1,Double," $1,269.95 "," $1,027.67 ",No,Event,3,Event,2,1," $2,109.72 ",7.844,Loyalty Offer,Luxury Stay,1,Budget,Agent,Festival,Yes
1145,Holly Cortez,Female,48,Nigeria,1145,2/18/2015,14,Suite, $889.14 , $810.15 ,Yes,Direct,1,Business,2,2," $4,087.69 ",7.644,Event Special,Luxury Stay,1,Competitive,Direct,Sports Event,No
1146,Maria Kirby,Female,43,Egypt,1146,2/19/2015,10,Single, $500.00 , $895.46 ,No,Phone,1,Business,2,2, $884.52 ,8.172,Seasonal Discount,Bahamas Luxury,3,Budget,Agent,Sports Event,No
1147,Zachary Taylor,Male,23,South Africa,1147,2/20/2015,5,Single," $1,566.36 ", $670.22 ,Yes,Direct,4,Business,3,3," $2,066.43 ",5.398,Event Special,Oxford Road,5,Competitive,Direct,Conference,No
1148,Mr. Mike Pierce,Female,45,Egypt,1148,2/21/2015,5,Double," $1,481.48 "," $1,036.21 ",Yes,Event,5,Event,1,4," $2,322.75 ",6.778,Event Special,Blue Roof Hotel,3,Competitive,Agent,Sports Event,Yes
1149,Dawn Jones,Female,18,Kenya,1149,2/22/2015,14,Double, $900.11 , $758.47 ,Yes,Walk-In,4,Event,2,4," $4,222.29 ",9.221,Event Special,Bahamas Luxury,5,Competitive,Direct,Sports Event,No
1150,Richard Strickland,Male,51,Ghana,1150,2/23/2015,2,Double, $732.81 , $936.20 ,Yes,Direct,5,Business,2,2, $937.78 ,8.873,Event Special,Bahamas Luxury,2,Competitive,Direct,Festival,No
1151,Ryan Hayes,Male,20,Nigeria,1151,2/24/2015,3,Suite," $1,399.93 "," $1,193.38 ",No,Walk-In,3,Business,1,2," $1,420.09 ",9.418,Loyalty Offer,Blue Roof Hotel,1,Budget,Third-party,Concert,No
1152,Raymond Owens,Male,27,Ghana,1152,2/25/2015,2,Double," $1,054.82 "," $1,004.12 ",No,Direct,2,Other,2,4," $3,072.26 ",8.78,Seasonal Discount,Bahamas Luxury,2,Premium,Third-party,Festival,Yes
1153,Aaron Sanders,Male,32,South Africa,1153,2/26/2015,7,Single," $1,621.84 ", $786.19 ,Yes,Walk-In,1,Leisure,2,4," $2,162.80 ",7.351,Event Special,Oxford Road,3,Competitive,Direct,Sports Event,No
1154,Jacob Martin,Male,57,South Africa,1154,2/27/2015,3,Double, $852.74 , $598.26 ,Yes,Direct,5,Other,2,1," $1,087.75 ",6.622,Event Special,Oxford Road,5,Premium,Online,None,No
1155,Glenda Scott,Male,41,Tanzania,1155,2/28/2015,3,Suite," $1,600.32 ", $842.46 ,No,Walk-In,4,Leisure,2,2," $3,765.30 ",7.669,Loyalty Offer,Blue Roof Hotel,4,Budget,Agent,Concert,No
1156,Mary Porter,Male,61,Zimbabwe,1156,03/01/2015,14,Single," $1,324.68 "," $1,247.16 ",No,Phone,1,Other,2,1," $1,801.05 ",6.984,Event Special,Oxford Road,5,Competitive,Direct,Festival,No
1157,Monique Clements,Male,70,Kenya,1157,03/02/2015,7,Single," $1,232.24 ", $429.11 ,Yes,Walk-In,4,Other,1,4," $3,317.48 ",9.787,Event Special,Oxford Road,2,Competitive,Third-party,Conference,No
1158,Jordan Copeland,Male,23,Algeria,1158,03/03/2015,5,Deluxe, $634.23 , $706.86 ,No,Direct,3,Event,3,1," $2,708.47 ",9.827,Seasonal Discount,Bahamas Luxury,2,Competitive,Direct,Conference,No
1159,Mrs. Maria Vance MD,Male,52,Nigeria,1159,03/04/2015,5,Single," $1,349.40 ", $701.23 ,No,Event,1,Other,1,4," $1,348.91 ",8.3,Seasonal Discount,Bahamas Luxury,1,Competitive,Third-party,Concert,Yes
1160,Jody Warren,Female,49,Ghana,1160,03/05/2015,3,Single," $1,650.75 ", $571.42 ,No,Online Travel Agency,5,Leisure,2,3," $1,853.53 ",8.118,Seasonal Discount,Oxford Road,5,Premium,Direct,Sports Event,No
1161,Christopher Sullivan,Male,20,Tanzania,1161,03/06/2015,7,Single," $1,580.07 ", $540.16 ,Yes,Event,5,Event,1,4," $1,730.40 ",9.559,None,Blue Roof Hotel,4,Premium,Direct,Concert,No
1162,Taylor Mendez,Male,54,Nigeria,1162,03/07/2015,3,Double," $1,827.88 ", $377.54 ,Yes,Online Travel Agency,4,Business,1,3," $2,739.99 ",7.785,Event Special,Luxury Stay,3,Budget,Online,Festival,No
1163,Michael White,Male,32,Egypt,1163,03/08/2015,3,Single, $985.64 , $876.87 ,No,Walk-In,3,Business,2,3," $3,664.16 ",7.429,Event Special,Luxury Stay,4,Competitive,Agent,None,Yes
1164,Matthew Silva,Male,45,Uganda,1164,03/09/2015,5,Single," $1,403.49 ", $802.40 ,Yes,Direct,4,Leisure,2,4," $2,953.33 ",9.357,Loyalty Offer,Bahamas Luxury,2,Budget,Direct,Conference,No
1165,Joshua Webb,Male,45,Nigeria,1165,03/10/2015,7,Deluxe," $1,347.71 ", $300.00 ,Yes,Direct,3,Event,2,3," $2,797.26 ",9.276,None,Bahamas Luxury,3,Competitive,Direct,Concert,No
1166,Brenda Mason,Male,18,Nigeria,1166,03/11/2015,7,Double," $1,159.31 ", $302.64 ,No,Direct,3,Leisure,1,2," $4,339.70 ",6.918,Loyalty Offer,Bahamas Luxury,3,Premium,Direct,Concert,No
1167,Kelli Bradley,Female,39,Morocco,1167,03/12/2015,4,Double, $500.00 , $939.08 ,No,Direct,3,Leisure,2,1," $2,399.60 ",9.864,Event Special,Oxford Road,2,Budget,Agent,Festival,No
1168,Danielle Long,Female,60,Egypt,1168,3/13/2015,4,Suite," $1,118.71 ", $300.00 ,Yes,Phone,1,Leisure,3,4," $4,155.39 ",6.538,Event Special,Blue Roof Hotel,3,Competitive,Agent,Sports Event,No
1169,Tiffany Alexander DDS,Male,55,Tanzania,1169,3/14/2015,7,Suite, $900.66 , $922.23 ,No,Walk-In,2,Event,2,2," $1,650.98 ",8.197,Event Special,Bahamas Luxury,4,Budget,Direct,Festival,No
1170,Kristin Johnson,Male,35,Zimbabwe,1170,3/15/2015,1,Deluxe," $1,870.99 "," $1,059.68 ",No,Online Travel Agency,5,Other,3,2," $1,376.84 ",9.257,Seasonal Discount,Bahamas Luxury,2,Premium,Third-party,Concert,No
1171,Laura Swanson,Female,26,Kenya,1171,3/16/2015,4,Deluxe," $1,299.26 ", $989.23 ,No,Event,5,Event,2,1," $3,631.48 ",7.93,Seasonal Discount,Luxury Stay,2,Premium,Online,Conference,Yes
1172,Jose Perez,Male,26,Egypt,1172,3/17/2015,2,Suite, $951.69 ," $1,216.02 ",No,Online Travel Agency,4,Other,1,4," $1,401.04 ",7.968,None,Luxury Stay,3,Budget,Online,Concert,No
1173,Jamie Trujillo,Male,63,Egypt,1173,3/18/2015,10,Suite," $2,126.26 ", $616.94 ,Yes,Walk-In,3,Leisure,2,1," $2,583.39 ",5.492,None,Luxury Stay,3,Competitive,Direct,Festival,No
1174,Heather Douglas,Male,31,Morocco,1174,3/19/2015,5,Single, $856.50 , $430.87 ,No,Event,2,Leisure,5,1, $852.16 ,6.595,Event Special,Oxford Road,5,Premium,Agent,Concert,No
1175,Tanya Sosa,Male,38,Zimbabwe,1175,3/20/2015,4,Suite," $1,184.25 ", $300.00 ,Yes,Online Travel Agency,5,Other,1,4," $2,032.20 ",7.087,Loyalty Offer,Bahamas Luxury,1,Premium,Agent,Sports Event,No
1176,Holly Francis,Male,66,Ghana,1176,3/21/2015,3,Deluxe, $739.59 , $989.28 ,No,Walk-In,1,Event,5,2," $2,325.11 ",6.857,None,Luxury Stay,5,Premium,Direct,Sports Event,Yes
1177,Kaitlin Dominguez,Male,39,Egypt,1177,3/22/2015,14,Deluxe, $718.85 , $838.65 ,No,Phone,2,Event,1,2," $2,100.69 ",6.533,Seasonal Discount,Luxury Stay,5,Competitive,Direct,None,No
1178,Roy Schmidt,Male,41,South Africa,1178,3/23/2015,3,Single," $1,226.05 "," $1,131.27 ",No,Walk-In,1,Other,1,4," $1,423.15 ",5.106,None,Bahamas Luxury,2,Competitive,Direct,Conference,Yes
1179,Andrea Guzman,Male,19,Zimbabwe,1179,3/24/2015,2,Deluxe," $1,598.91 "," $1,390.27 ",No,Online Travel Agency,5,Leisure,1,1," $4,326.87 ",6.617,Event Special,Oxford Road,1,Budget,Third-party,Sports Event,No
1180,Kathleen Burke,Male,56,Nigeria,1180,3/25/2015,1,Double," $1,156.68 ", $870.41 ,No,Online Travel Agency,4,Business,1,3," $2,933.96 ",9.293,Loyalty Offer,Bahamas Luxury,1,Budget,Direct,Conference,No
1181,Joseph Castillo MD,Male,64,Ghana,1181,3/26/2015,3,Deluxe, $685.58 ," $1,526.46 ",No,Direct,2,Other,2,2," $3,683.55 ",8.594,Loyalty Offer,Luxury Stay,1,Premium,Online,Festival,No
1182,Natalie Lara,Male,29,Zimbabwe,1182,3/27/2015,7,Single," $1,323.18 ", $855.52 ,Yes,Direct,5,Business,2,2," $4,398.76 ",5.529,None,Luxury Stay,3,Premium,Direct,Concert,No
1183,Ryan Zimmerman,Male,42,Ghana,1183,3/28/2015,10,Deluxe," $1,790.03 ", $787.21 ,Yes,Phone,3,Leisure,1,1," $3,118.32 ",5.524,Event Special,Blue Roof Hotel,4,Competitive,Online,Conference,Yes
1184,Richard Frederick,Male,47,Egypt,1184,3/29/2015,10,Double," $1,331.28 ", $905.69 ,No,Event,1,Event,3,1," $3,657.34 ",7.541,Loyalty Offer,Blue Roof Hotel,5,Budget,Agent,Concert,Yes
1185,Alex Mccoy,Male,49,Nigeria,1185,3/30/2015,4,Double," $1,932.29 "," $1,033.63 ",No,Walk-In,5,Business,1,1," $3,120.42 ",7.981,None,Blue Roof Hotel,4,Competitive,Third-party,None,No
1186,Paul Burke,Male,39,Kenya,1186,3/31/2015,7,Deluxe," $1,401.52 ", $928.68 ,No,Direct,3,Leisure,2,4," $4,154.34 ",5.303,None,Luxury Stay,1,Budget,Direct,Sports Event,No
1187,Megan Daniel,Male,46,Ghana,1187,04/01/2015,3,Single," $1,760.78 ", $855.88 ,No,Phone,1,Leisure,2,3," $2,058.71 ",9.082,Loyalty Offer,Bahamas Luxury,4,Competitive,Direct,Festival,No
1188,Erin Sharp,Male,30,Ghana,1188,04/02/2015,14,Single," $1,970.41 ", $528.28 ,No,Event,4,Event,1,1," $4,246.73 ",5.642,Event Special,Bahamas Luxury,5,Budget,Third-party,None,Yes
1189,Jacqueline Patrick,Male,46,Zimbabwe,1189,04/03/2015,14,Double," $1,344.63 ", $866.16 ,No,Phone,3,Other,1,1," $1,743.94 ",9.393,Event Special,Bahamas Luxury,5,Competitive,Agent,None,No
1190,James Prince,Male,58,Algeria,1190,04/04/2015,14,Suite," $1,119.01 ", $794.43 ,Yes,Online Travel Agency,5,Business,3,2," $2,738.28 ",9.195,Loyalty Offer,Luxury Stay,2,Budget,Direct,Concert,No
1191,Monica Perry,Male,19,Algeria,1191,04/05/2015,1,Double," $1,484.97 ", $768.49 ,No,Direct,5,Leisure,1,1," $2,097.12 ",8.482,None,Oxford Road,3,Competitive,Agent,Conference,No
1192,Paul Davis,Male,49,Zimbabwe,1192,04/06/2015,2,Suite, $795.32 , $526.48 ,No,Online Travel Agency,2,Leisure,1,1," $3,697.56 ",8.428,None,Bahamas Luxury,4,Premium,Direct,Sports Event,No
1193,Zachary Thomas,Male,28,South Africa,1193,04/07/2015,1,Suite," $1,193.64 ", $799.25 ,No,Phone,1,Event,2,3," $1,274.86 ",7.764,Event Special,Bahamas Luxury,2,Competitive,Third-party,Sports Event,No
1194,Gregory Lewis,Female,46,Kenya,1194,04/08/2015,1,Deluxe, $796.68 , $681.46 ,No,Online Travel Agency,2,Business,2,3," $3,844.90 ",7.213,Seasonal Discount,Bahamas Luxury,3,Competitive,Direct,None,No
1195,James Schneider,Male,66,Egypt,1195,04/09/2015,5,Deluxe," $1,277.16 ", $962.94 ,No,Direct,2,Leisure,2,4," $2,791.73 ",8.394,Loyalty Offer,Luxury Stay,2,Budget,Third-party,Festival,No
1196,Jesse Contreras,Male,60,Morocco,1196,04/10/2015,3,Single," $1,120.96 ", $901.37 ,No,Online Travel Agency,5,Leisure,2,3," $4,305.09 ",9.366,Loyalty Offer,Luxury Stay,5,Budget,Online,Concert,No
1197,Mr. Jacob Taylor,Female,55,Ghana,1197,04/11/2015,14,Double," $1,306.80 ", $724.60 ,No,Phone,3,Event,1,4," $2,487.92 ",6.052,None,Oxford Road,5,Competitive,Online,Sports Event,No
1198,April Robbins,Male,39,Kenya,1198,04/12/2015,7,Suite," $1,225.51 ", $989.02 ,No,Event,1,Leisure,2,3," $1,934.33 ",8.61,Seasonal Discount,Blue Roof Hotel,5,Competitive,Third-party,Sports Event,No
1199,Russell Williams,Male,29,Nigeria,1199,4/13/2015,3,Single, $919.45 ," $1,158.40 ",Yes,Event,1,Event,1,4," $4,184.30 ",5.984,Seasonal Discount,Luxury Stay,5,Competitive,Agent,Conference,No
1200,Anna Peters,Male,69,Egypt,1200,4/14/2015,4,Single," $1,782.84 ", $670.64 ,No,Online Travel Agency,1,Business,2,1," $2,986.44 ",9.479,Seasonal Discount,Oxford Road,5,Competitive,Online,Conference,No
1201,Sherry Nguyen,Female,22,Kenya,1201,4/15/2015,1,Suite, $957.56 , $444.64 ,No,Walk-In,4,Leisure,1,4," $1,268.43 ",7.936,Loyalty Offer,Bahamas Luxury,1,Premium,Third-party,None,No
1202,Stephen Garcia,Male,56,Zimbabwe,1202,4/16/2015,2,Deluxe," $1,454.57 ", $766.59 ,No,Event,3,Leisure,2,2," $2,867.25 ",5.579,None,Bahamas Luxury,1,Premium,Agent,Conference,No
1203,Anna Mcdonald,Female,62,Uganda,1203,4/17/2015,3,Suite," $1,795.92 ", $300.00 ,No,Direct,2,Business,2,3," $1,797.33 ",5.011,Loyalty Offer,Luxury Stay,1,Competitive,Third-party,None,No
1204,Todd Ramos,Male,32,Algeria,1204,4/18/2015,10,Double," $1,465.28 ", $574.14 ,No,Online Travel Agency,3,Other,3,2," $3,508.64 ",7.331,None,Luxury Stay,1,Premium,Direct,None,Yes
1205,Ann Garcia,Male,53,Ghana,1205,4/19/2015,10,Deluxe, $841.17 , $727.75 ,No,Direct,3,Event,2,2," $2,866.75 ",8.225,None,Oxford Road,5,Premium,Agent,Sports Event,No
1206,Nicole Dean,Male,57,Kenya,1206,4/20/2015,14,Suite," $1,172.07 ", $599.70 ,Yes,Walk-In,5,Event,1,3," $1,244.11 ",9.843,Event Special,Luxury Stay,4,Competitive,Agent,Conference,Yes
1207,Lindsey Randolph,Male,60,Morocco,1207,4/21/2015,3,Deluxe, $754.99 , $820.70 ,No,Direct,2,Leisure,2,1," $2,422.01 ",6.819,Seasonal Discount,Oxford Road,1,Budget,Direct,None,No
1208,Chris Reynolds,Male,49,Algeria,1208,4/22/2015,14,Suite," $1,927.40 ", $935.47 ,Yes,Online Travel Agency,3,Business,2,4," $3,362.34 ",5.257,Loyalty Offer,Blue Roof Hotel,5,Budget,Online,Sports Event,No
1209,Shannon Carpenter,Male,61,Nigeria,1209,4/23/2015,7,Single, $642.04 , $729.97 ,No,Online Travel Agency,1,Leisure,2,4," $1,276.11 ",8.007,Loyalty Offer,Bahamas Luxury,5,Budget,Online,None,Yes
1210,Madison Russell,Male,26,Tanzania,1210,4/24/2015,2,Single," $1,176.35 ", $698.91 ,Yes,Event,3,Business,1,2," $3,016.97 ",5.839,Event Special,Bahamas Luxury,5,Budget,Direct,Concert,No
1211,Angelica Palmer,Male,40,Nigeria,1211,4/25/2015,7,Double, $997.88 , $651.48 ,No,Direct,5,Leisure,3,3, $889.03 ,9.895,Event Special,Oxford Road,5,Premium,Online,Concert,No
1212,Sarah Brooks,Male,57,Algeria,1212,4/26/2015,7,Suite," $1,110.64 ", $650.39 ,Yes,Walk-In,3,Other,5,4," $2,697.51 ",6.94,Event Special,Luxury Stay,4,Competitive,Direct,Festival,No
1213,Gabriel Boyd,Male,58,Algeria,1213,4/27/2015,10,Single," $1,470.31 ", $743.98 ,No,Walk-In,1,Leisure,1,4, $824.80 ,7.725,Seasonal Discount,Luxury Stay,4,Budget,Third-party,Festival,No
1214,Amanda Hamilton,Male,52,Nigeria,1214,4/28/2015,5,Single," $1,286.17 ", $873.50 ,No,Direct,5,Event,4,3," $2,112.63 ",6.313,Loyalty Offer,Bahamas Luxury,4,Budget,Online,Conference,Yes
1215,Mr. Andrew Randolph,Male,53,Ghana,1215,4/29/2015,10,Deluxe," $1,968.90 ", $567.40 ,Yes,Event,4,Business,2,4," $2,181.44 ",9.529,Event Special,Blue Roof Hotel,3,Premium,Direct,Festival,Yes
1216,Carol Long,Male,70,Egypt,1216,4/30/2015,4,Deluxe," $1,580.15 ", $730.82 ,No,Online Travel Agency,5,Business,2,1," $2,449.37 ",5.365,Loyalty Offer,Luxury Stay,4,Competitive,Direct,Conference,Yes
1217,Thomas Clark,Male,54,Nigeria,1217,05/01/2015,3,Double," $1,613.59 ", $686.71 ,No,Online Travel Agency,5,Business,1,2," $4,042.98 ",6.216,Event Special,Oxford Road,3,Premium,Online,Conference,No
1218,Meghan Cervantes,Male,70,Nigeria,1218,05/02/2015,7,Single, $788.84 ," $1,256.62 ",No,Event,1,Event,2,3," $1,389.75 ",5.203,Loyalty Offer,Luxury Stay,5,Competitive,Third-party,Festival,No
1219,Darryl Davis,Male,49,Tanzania,1219,05/03/2015,3,Single, $941.65 ," $1,256.01 ",No,Online Travel Agency,1,Leisure,1,2," $2,921.76 ",9.701,Seasonal Discount,Bahamas Luxury,4,Budget,Agent,Sports Event,No
1220,Kyle Murray,Male,54,Morocco,1220,05/04/2015,4,Single, $688.17 , $300.00 ,No,Direct,3,Other,2,4," $1,850.79 ",6.763,Seasonal Discount,Luxury Stay,5,Budget,Third-party,Festival,No
1221,Tracy Brown,Male,67,Zimbabwe,1221,05/05/2015,4,Suite," $1,065.12 ", $741.90 ,No,Online Travel Agency,5,Event,1,4," $4,157.29 ",6.568,Event Special,Oxford Road,5,Premium,Agent,Concert,No
1222,Julie Smith,Male,36,Zimbabwe,1222,05/06/2015,3,Deluxe," $1,145.68 ", $688.10 ,Yes,Online Travel Agency,4,Event,3,4, $986.77 ,9.17,Event Special,Bahamas Luxury,4,Budget,Agent,Festival,No
1223,William Hooper,Female,31,Zimbabwe,1223,05/07/2015,10,Suite, $985.50 , $608.69 ,No,Online Travel Agency,5,Business,1,1," $1,394.88 ",9.42,Event Special,Oxford Road,1,Premium,Agent,Sports Event,No
1224,Stephanie Anderson,Male,65,Nigeria,1224,05/08/2015,4,Deluxe, $875.45 , $674.04 ,No,Event,3,Leisure,2,1," $3,502.99 ",8.161,None,Oxford Road,1,Budget,Third-party,Festival,No
1225,Bonnie Brown,Male,29,Zimbabwe,1225,05/09/2015,4,Deluxe," $1,319.14 ", $784.62 ,No,Direct,5,Event,1,3," $3,865.12 ",9.309,Loyalty Offer,Bahamas Luxury,1,Budget,Third-party,Concert,No
1226,Megan Hodges,Female,61,South Africa,1226,05/10/2015,2,Deluxe," $1,073.80 ", $819.81 ,No,Walk-In,1,Other,2,4," $3,216.58 ",9.733,Event Special,Bahamas Luxury,5,Budget,Direct,Festival,Yes
1227,Michelle Jensen,Male,68,Egypt,1227,05/11/2015,4,Single, $591.15 , $832.50 ,Yes,Online Travel Agency,4,Leisure,1,1," $4,404.10 ",7.155,None,Luxury Stay,5,Premium,Direct,Sports Event,No
1228,Andrew Duncan,Male,39,Tanzania,1228,05/12/2015,2,Double," $1,244.62 ", $864.09 ,No,Walk-In,5,Leisure,2,1," $2,620.28 ",7.63,Loyalty Offer,Luxury Stay,5,Premium,Third-party,None,No
1229,Julie Adkins,Male,18,Nigeria,1229,5/13/2015,10,Suite," $1,379.69 ", $724.49 ,No,Phone,4,Event,2,4," $2,044.58 ",5.926,Loyalty Offer,Blue Roof Hotel,3,Competitive,Third-party,Conference,Yes
1230,Todd Obrien,Male,59,Morocco,1230,5/14/2015,14,Double," $1,439.70 ", $875.00 ,Yes,Event,3,Event,2,4," $1,022.16 ",9.47,Loyalty Offer,Luxury Stay,3,Premium,Third-party,Festival,Yes
